pidlink,age,male,edu_level,rural,smoking,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration,never_smoking,always_smoking,started_smoking
27100002.0,45.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27100003.0,22.0,1.0,3.0,0.0,1.0,,,,,,,0.0,1.0,0.0
27100004.0,31.0,0.0,4.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27100005.0,67.0,0.0,1.0,0.0,0.0,,,,,,,,,
27100008.0,36.0,1.0,3.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27105102.0,19.0,0.0,3.0,0.0,0.0,,,,,,,,,
27110002.0,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27110003.0,31.0,1.0,2.0,1.0,1.0,,,,,,,0.0,1.0,0.0
27110004.0,27.0,1.0,3.0,1.0,1.0,,,,,,,,,
27110005.0,24.0,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
27110007.0,18.0,1.0,1.0,0.0,1.0,,,,,,,,,
27110008.0,17.0,0.0,2.0,0.0,0.0,,,,,,,,,
27110010.0,29.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
27110012.0,19.0,1.0,1.0,0.0,0.0,,,,,,,,,
27115202.0,24.0,0.0,3.0,1.0,0.0,,,,,,,,,
27115302.0,20.0,0.0,2.0,1.0,0.0,,,,,,,,,
27120001.0,46.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27120002.0,71.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27120003.0,38.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27120005.0,41.0,0.0,1.0,,,,,,,,,,,
27120008.0,16.0,0.0,3.0,0.0,0.0,,,,,,,,,
27120009.0,59.0,1.0,1.0,,,,,,,,,,,
27121104.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27121108.0,18.0,0.0,4.0,0.0,0.0,,,,,,,,,
27124103.0,45.0,1.0,1.0,0.0,1.0,,,,,,,,,
27130001.0,49.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27130002.0,51.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27130003.0,30.0,1.0,3.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27130004.0,27.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27130005.0,23.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27130006.0,21.0,1.0,3.0,0.0,1.0,,,,,,,,,
27130007.0,36.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27135102.0,21.0,0.0,2.0,0.0,0.0,,,,,,,,,
27140001.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27140002.0,23.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,1.0
27140003.0,62.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27140004.0,16.0,0.0,2.0,0.0,0.0,,,,,,,,,
27140006.0,20.0,1.0,,0.0,1.0,,,,,,,,,
27145102.0,38.0,0.0,1.0,1.0,0.0,,,,,,,,,
27150001.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27150002.0,54.0,0.0,1.0,,,,,,,,,,,
27150003.0,30.0,0.0,1.0,,,,,,,,,,,
27150004.0,27.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27150007.0,87.0,1.0,1.0,,,,,,,,,,,
27150008.0,84.0,0.0,1.0,,,,,,,,,,,
27150010.0,16.0,1.0,3.0,0.0,0.0,,,,,,,,,
27150011.0,33.0,1.0,2.0,,,,,,,,,,,
27150012.0,29.0,1.0,3.0,,,,,,,,,,,
27160001.0,70.0,1.0,2.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27160006.0,23.0,0.0,3.0,0.0,0.0,,,,,,,,,
27165102.0,70.0,0.0,0.0,0.0,0.0,,,,,,,,,
27180001.0,71.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27180002.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27180003.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27180005.0,32.0,0.0,2.0,0.0,0.0,,,,,,,,,
27180010.0,41.0,1.0,1.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27191102.0,36.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27191105.0,18.0,0.0,3.0,0.0,0.0,,,,,,,,,
27200002.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27200003.0,39.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,
27200005.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27200006.0,29.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27200007.0,21.0,0.0,3.0,0.0,0.0,,,,,,,,,
27200009.0,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27200010.0,16.0,0.0,3.0,0.0,0.0,,,,,,,,,
27203105.0,29.0,1.0,3.0,0.0,1.0,,,,,,,,,
27203203.0,16.0,1.0,1.0,0.0,1.0,,,,,,,,,
27203205.0,46.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27204101.0,36.0,1.0,1.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27230001.0,51.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27230002.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27230003.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27230006.0,67.0,0.0,,0.0,0.0,,,,,,,,,
27240002.0,53.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27240004.0,32.0,1.0,1.0,1.0,1.0,,,,,,,,,
27240005.0,29.0,0.0,1.0,0.0,0.0,,,,,,,,,
27240007.0,21.0,0.0,2.0,0.0,0.0,,,,,,,,,
27240008.0,37.0,1.0,0.0,0.0,0.0,,,,,,,,,
27240011.0,28.0,1.0,3.0,0.0,1.0,,,,,,,,,
27241118.0,31.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27241120.0,15.0,0.0,3.0,0.0,0.0,,,,,,,,,
27245102.0,31.0,0.0,1.0,1.0,0.0,,,,,,,,,
27250001.0,58.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27250002.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27250003.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27250009.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27250010.0,36.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27250011.0,27.0,1.0,3.0,,,,,,,,,,,
27253104.0,16.0,1.0,3.0,,,,,,,,,,,
27253203.0,17.0,0.0,2.0,0.0,0.0,,,,,,,,,
27253205.0,39.0,1.0,1.0,0.0,1.0,,,,,,,,,
27260003.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27260004.0,51.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27260005.0,34.0,1.0,3.0,1.0,1.0,,,,,,,,,
27260007.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27260008.0,21.0,0.0,3.0,0.0,0.0,,,,,,,,,
27260009.0,22.0,0.0,3.0,0.0,0.0,,,,,,,,,
27260010.0,32.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27260011.0,44.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27260016.0,23.0,0.0,4.0,0.0,0.0,,,,,,,,,
27263209.0,22.0,1.0,3.0,0.0,0.0,,,,,,,,,
27263210.0,28.0,1.0,3.0,0.0,1.0,,,,,,,,,
27264102.0,28.0,0.0,3.0,1.0,0.0,,,,,,,0.0,0.0,0.0
27280002.0,46.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27280006.0,33.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27280007.0,32.0,0.0,1.0,0.0,0.0,,,,,,,,,
27280008.0,17.0,0.0,3.0,0.0,0.0,,,,,,,,,
27280009.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27280010.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27280013.0,42.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27280014.0,16.0,0.0,3.0,0.0,0.0,,,,,,,,,
27281102.0,38.0,1.0,1.0,0.0,1.0,,,,,,,,,
27281103.0,16.0,1.0,2.0,0.0,0.0,,,,,,,,,
27283102.0,39.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27283103.0,15.0,0.0,2.0,0.0,0.0,,,,,,,,,
27283202.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27284101.0,52.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,1.0
27285102.0,21.0,1.0,2.0,0.0,1.0,,,,,,,,,
27290002.0,66.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27290003.0,35.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27290005.0,32.0,1.0,2.0,1.0,1.0,,,,,,,0.0,1.0,0.0
27290006.0,27.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27290010.0,38.0,1.0,2.0,0.0,1.0,,,,,,,,,
27294101.0,42.0,1.0,1.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27294103.0,18.0,0.0,2.0,0.0,0.0,,,,,,,,,
27294202.0,28.0,0.0,2.0,1.0,0.0,,,,,,,,,
27300002.0,46.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27300003.0,28.0,1.0,3.0,0.0,1.0,,,,,,,0.0,0.0,1.0
27300004.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27300005.0,21.0,0.0,3.0,0.0,0.0,,,,,,,,,
27300006.0,17.0,0.0,3.0,0.0,0.0,,,,,,,,,
27300010.0,28.0,1.0,3.0,0.0,1.0,,,,,,,,,
27305102.0,21.0,0.0,3.0,0.0,0.0,,,,,,,,,
27430001.0,67.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27430002.0,36.0,1.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27430003.0,33.0,0.0,4.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27430004.0,31.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27430007.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27430009.0,15.0,0.0,3.0,0.0,0.0,,,,,,,,,
27430010.0,46.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27430017.0,58.0,1.0,3.0,,,,,,,,,,,
27430018.0,53.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27431105.0,28.0,1.0,4.0,0.0,1.0,,,,,,,,,
27431113.0,35.0,1.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27433107.0,25.0,0.0,4.0,1.0,0.0,,,,,,,,,
27434103.0,27.0,0.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27440001.0,51.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27440002.0,52.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0
27440003.0,30.0,0.0,2.0,0.0,0.0,,,,,,,1.0,0.0,0.0
27440004.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27440006.0,35.0,1.0,3.0,0.0,1.0,,,,,,,0.0,0.0,1.0
28010002.0,77.0,0.0,1.0,0.0,0.0,,,,,,,,,
28010003.0,56.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28010004.0,59.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28010005.0,92.0,1.0,1.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28010007.0,23.0,1.0,4.0,1.0,1.0,,,,,,,,,
28010009.0,16.0,1.0,3.0,1.0,0.0,,,,,,,,,
28010010.0,26.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28013102.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28020001.0,48.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28020002.0,45.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28020003.0,22.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28030002.0,61.0,0.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0
28030003.0,39.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0
28030005.0,33.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28030006.0,28.0,0.0,3.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28030010.0,34.0,1.0,1.0,1.0,1.0,,,,,,,,,
28033102.0,34.0,0.0,3.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28040001.0,70.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28040002.0,66.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28040003.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28040004.0,36.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28040005.0,32.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28040006.0,19.0,1.0,3.0,0.0,1.0,,,,,,,,,
28040007.0,16.0,0.0,3.0,1.0,0.0,,,,,,,,,
28040010.0,32.0,1.0,3.0,1.0,1.0,,,,,,,,,
28040011.0,56.0,1.0,1.0,1.0,1.0,,,,,,,,,
28044102.0,39.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28050001.0,48.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28050002.0,46.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28050003.0,26.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28050004.0,23.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28050006.0,34.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28050007.0,32.0,0.0,3.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28050008.0,29.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28050010.0,47.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28053209.0,35.0,1.0,3.0,,,,,,,,,,,
28053302.0,35.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28060001.0,50.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28060002.0,24.0,1.0,2.0,,,,,,,,,,,
28060003.0,52.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28060004.0,17.0,1.0,3.0,1.0,0.0,,,,,,,,,
28070001.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28070002.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28070003.0,44.0,0.0,3.0,0.0,0.0,,,,,,,,,
28070006.0,51.0,1.0,3.0,0.0,1.0,,,,,,,,,
28070007.0,24.0,1.0,4.0,0.0,0.0,,,,,,,,,
28073104.0,17.0,0.0,3.0,0.0,0.0,,,,,,,,,
28080001.0,65.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28080002.0,59.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28080006.0,27.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28090001.0,61.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28090003.0,36.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28090005.0,17.0,0.0,3.0,1.0,0.0,,,,,,,,,
28094102.0,41.0,0.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0
28100002.0,67.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28100003.0,42.0,0.0,4.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28100004.0,41.0,1.0,2.0,0.0,1.0,,,,,,,,,
28100005.0,45.0,1.0,3.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28100007.0,16.0,0.0,3.0,1.0,0.0,,,,,,,,,
28103102.0,31.0,0.0,3.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28104202.0,38.0,0.0,4.0,0.0,0.0,,,,,,,1.0,0.0,0.0
28120001.0,71.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28120002.0,53.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28120003.0,33.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28120005.0,27.0,0.0,2.0,1.0,0.0,,,,,,,,,
28120006.0,26.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28120007.0,21.0,0.0,2.0,1.0,0.0,,,,,,,,,
28120008.0,35.0,1.0,1.0,1.0,0.0,,,,,,,,,
28120010.0,36.0,1.0,,,,,,,,,,,,
28125102.0,31.0,1.0,1.0,1.0,1.0,,,,,,,,,
28125202.0,24.0,0.0,1.0,1.0,0.0,,,,,,,,,
28130001.0,56.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28130002.0,54.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28130004.0,25.0,1.0,4.0,0.0,1.0,,,,,,,0.0,0.0,1.0
28130005.0,21.0,1.0,4.0,0.0,1.0,,,,,,,,,
28160001.0,71.0,0.0,1.0,0.0,0.0,,,,,,,,,
28160002.0,37.0,1.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0
28160003.0,39.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28160004.0,52.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28160006.0,15.0,1.0,2.0,0.0,0.0,,,,,,,,,
28165102.0,40.0,0.0,4.0,0.0,0.0,,,,,,,,,
28170001.0,55.0,1.0,1.0,1.0,1.0,,,,,,,,,
28170002.0,51.0,0.0,1.0,1.0,0.0,,,,,,,,,
28170003.0,36.0,1.0,3.0,1.0,1.0,,,,,,,,,
28170004.0,34.0,0.0,3.0,1.0,0.0,,,,,,,,,
28170007.0,45.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28170011.0,40.0,1.0,2.0,1.0,1.0,,,,,,,,,
28173103.0,41.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28173104.0,24.0,1.0,3.0,1.0,1.0,,,,,,,,,
28173105.0,22.0,1.0,3.0,,,,,,,,,,,
28175202.0,35.0,0.0,3.0,1.0,0.0,,,,,,,,,
28190001.0,45.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28200001.0,51.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28200003.0,28.0,0.0,3.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28200004.0,20.0,0.0,3.0,1.0,0.0,,,,,,,,,
28200008.0,50.0,0.0,1.0,1.0,0.0,,,,,,,,,
28204101.0,28.0,1.0,2.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28205101.0,29.0,1.0,1.0,1.0,1.0,,,,,,,,,
28210003.0,20.0,0.0,3.0,1.0,0.0,,,,,,,,,
28210004.0,26.0,0.0,2.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28210005.0,74.0,0.0,1.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28210009.0,56.0,1.0,1.0,1.0,1.0,,,,,,,,,
28215102.0,19.0,1.0,3.0,1.0,1.0,,,,,,,,,
28215203.0,27.0,1.0,2.0,1.0,1.0,,,,,,,,,
28230004.0,39.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28250003.0,54.0,1.0,1.0,1.0,1.0,,,,,,,,,
28250004.0,51.0,0.0,1.0,1.0,0.0,,,,,,,,,
28250005.0,56.0,1.0,1.0,1.0,0.0,,,,,,,,,
28250006.0,18.0,0.0,3.0,1.0,0.0,,,,,,,,,
28260001.0,58.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28260002.0,51.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28260003.0,26.0,1.0,4.0,0.0,0.0,,,,,,,1.0,0.0,0.0
28260004.0,21.0,1.0,4.0,0.0,1.0,,,,,,,,,
28260005.0,81.0,0.0,1.0,1.0,0.0,,,,,,,,,
28260006.0,16.0,1.0,3.0,1.0,0.0,,,,,,,,,
28270001.0,59.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28270002.0,54.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28270003.0,27.0,0.0,4.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28270004.0,23.0,0.0,4.0,0.0,0.0,,,,,,,1.0,0.0,0.0
28270005.0,85.0,0.0,1.0,0.0,0.0,,,,,,,,,
28275101.0,28.0,1.0,4.0,1.0,1.0,,,,,,,,,
28275301.0,42.0,0.0,3.0,0.0,0.0,,,,,,,,,
28275302.0,16.0,0.0,3.0,,,,,,,,,,,
28280003.0,31.0,1.0,4.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28280004.0,23.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28280005.0,26.0,1.0,1.0,1.0,1.0,,,,,,,,,
28285102.0,31.0,0.0,4.0,1.0,0.0,,,,,,,,,
28290001.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28290002.0,41.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28290003.0,23.0,0.0,3.0,1.0,0.0,,,,,,,1.0,0.0,0.0
28290004.0,20.0,1.0,4.0,0.0,0.0,,,,,,,,,
28295101.0,26.0,1.0,3.0,1.0,1.0,,,,,,,,,
28300003.0,35.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28300005.0,43.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,1.0
28300007.0,15.0,0.0,2.0,1.0,0.0,,,,,,,,,
28410002.0,80.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0
28420001.0,66.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29010001.0,83.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,0.0
29020004.0,48.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29020006.0,21.0,0.0,4.0,0.0,0.0,,,,,,,,,
29020007.0,25.0,1.0,4.0,,,,,,,,,,,
29030002.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29040002.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29040004.0,33.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29040005.0,30.0,1.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0
29040006.0,26.0,1.0,4.0,,,,,,,,,,,
29040008.0,28.0,0.0,3.0,0.0,0.0,,,,,,,0.0,0.0,0.0
29040009.0,17.0,0.0,3.0,0.0,0.0,,,,,,,,,
29043206.0,32.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29045202.0,26.0,0.0,4.0,0.0,0.0,,,,,,,,,
29050002.0,62.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29050003.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29050006.0,39.0,0.0,4.0,0.0,0.0,,,,,,,1.0,0.0,0.0
